:START_ID(disease)|:END_ID(drug)|type:STRING|name:STRING
3873|10456|好评药品|好评药品
5155|9501|好评药品|好评药品
6272|11995|好评药品|好评药品
5603|9007|好评药品|好评药品
8369|10270|好评药品|好评药品
6903|12337|好评药品|好评药品
3309|9856|好评药品|好评药品
6669|10344|好评药品|好评药品
8166|11741|好评药品|好评药品
1843|10973|好评药品|好评药品
3007|10050|好评药品|好评药品
2044|12457|好评药品|好评药品
543|9770|好评药品|好评药品
7619|9210|好评药品|好评药品
2467|9903|好评药品|好评药品
4845|12476|好评药品|好评药品
6665|10086|好评药品|好评药品
3142|9243|好评药品|好评药品
5292|12274|好评药品|好评药品
4398|8999|好评药品|好评药品
1998|9902|好评药品|好评药品
635|9425|好评药品|好评药品
8262|8985|好评药品|好评药品
1028|8948|好评药品|好评药品
509|11451|好评药品|好评药品
2802|10292|好评药品|好评药品
2978|8989|好评药品|好评药品
3664|12086|好评药品|好评药品
4323|12314|好评药品|好评药品
7678|11594|好评药品|好评药品
1079|9501|好评药品|好评药品
2745|10356|好评药品|好评药品
6523|9665|好评药品|好评药品
789|11484|好评药品|好评药品
3156|9037|好评药品|好评药品
3910|9146|好评药品|好评药品
7428|11320|好评药品|好评药品
8018|10377|好评药品|好评药品
1695|8905|好评药品|好评药品
91|11590|好评药品|好评药品
4610|11650|好评药品|好评药品
8609|9924|好评药品|好评药品
2481|12446|好评药品|好评药品
1458|12134|好评药品|好评药品
6432|12091|好评药品|好评药品
8702|11293|好评药品|好评药品
8286|12311|好评药品|好评药品
1381|10528|好评药品|好评药品
2330|12410|好评药品|好评药品
4770|11448|好评药品|好评药品
6341|12195|好评药品|好评药品
465|11234|好评药品|好评药品
3297|8931|好评药品|好评药品
1852|9501|好评药品|好评药品
1592|9056|好评药品|好评药品
1298|11306|好评药品|好评药品
75|10961|好评药品|好评药品
3102|10046|好评药品|好评药品
1169|10071|好评药品|好评药品
1320|10467|好评药品|好评药品
5238|10743|好评药品|好评药品
4662|10043|好评药品|好评药品
3549|11061|好评药品|好评药品
4670|12290|好评药品|好评药品
1155|12327|好评药品|好评药品
2638|11017|好评药品|好评药品
6677|9241|好评药品|好评药品
5046|11668|好评药品|好评药品
5718|9947|好评药品|好评药品
7749|12061|好评药品|好评药品
8020|9168|好评药品|好评药品
2771|9963|好评药品|好评药品
1733|10769|好评药品|好评药品
3016|10325|好评药品|好评药品
7449|9623|好评药品|好评药品
8371|11318|好评药品|好评药品
1335|11467|好评药品|好评药品
3143|11057|好评药品|好评药品
3953|10017|好评药品|好评药品
5531|10783|好评药品|好评药品
1815|9594|好评药品|好评药品
6763|11539|好评药品|好评药品
6695|10474|好评药品|好评药品
6772|8880|好评药品|好评药品
6011|9112|好评药品|好评药品
3269|9210|好评药品|好评药品
4346|12074|好评药品|好评药品
5193|12396|好评药品|好评药品
5610|8850|好评药品|好评药品
1320|9793|好评药品|好评药品
7428|11668|好评药品|好评药品
4295|9239|好评药品|好评药品
976|10469|好评药品|好评药品
7455|12159|好评药品|好评药品
8763|8893|好评药品|好评药品
643|12339|好评药品|好评药品
8169|9317|好评药品|好评药品
3234|10386|好评药品|好评药品
6269|10468|好评药品|好评药品
6564|10838|好评药品|好评药品
4029|11483|好评药品|好评药品
1365|8950|好评药品|好评药品
2565|10363|好评药品|好评药品
8450|11829|好评药品|好评药品
8461|10476|好评药品|好评药品
4191|9501|好评药品|好评药品
286|12086|好评药品|好评药品
4333|10842|好评药品|好评药品
6602|10210|好评药品|好评药品
8784|10674|好评药品|好评药品
1521|11137|好评药品|好评药品
4899|10945|好评药品|好评药品
1472|11980|好评药品|好评药品
820|10210|好评药品|好评药品
1795|10469|好评药品|好评药品
6470|12153|好评药品|好评药品
2983|11032|好评药品|好评药品
6861|11876|好评药品|好评药品
7679|11593|好评药品|好评药品
1793|9355|好评药品|好评药品
7706|10413|好评药品|好评药品
526|12535|好评药品|好评药品
1311|12388|好评药品|好评药品
1452|8839|好评药品|好评药品
3675|12099|好评药品|好评药品
4380|11690|好评药品|好评药品
7743|9297|好评药品|好评药品
6070|10398|好评药品|好评药品
8333|10326|好评药品|好评药品
1477|11966|好评药品|好评药品
2557|11545|好评药品|好评药品
5452|10979|好评药品|好评药品
509|11399|好评药品|好评药品
967|12283|好评药品|好评药品
544|12524|好评药品|好评药品
768|10272|好评药品|好评药品
3472|9034|好评药品|好评药品
2336|10054|好评药品|好评药品
6656|11286|好评药品|好评药品
7182|10377|好评药品|好评药品
3613|11112|好评药品|好评药品
1296|8907|好评药品|好评药品
3120|11840|好评药品|好评药品
5785|10376|好评药品|好评药品
6347|12081|好评药品|好评药品
6665|11660|好评药品|好评药品
3322|10961|好评药品|好评药品
6602|10467|好评药品|好评药品
8084|9311|好评药品|好评药品
4899|9597|好评药品|好评药品
916|11291|好评药品|好评药品
2951|10896|好评药品|好评药品
5272|11298|好评药品|好评药品
2016|11254|好评药品|好评药品
1268|12579|好评药品|好评药品
5607|11835|好评药品|好评药品
8277|10729|好评药品|好评药品
2495|8975|好评药品|好评药品
8412|11876|好评药品|好评药品
461|9480|好评药品|好评药品
336|10111|好评药品|好评药品
5560|11151|好评药品|好评药品
5689|10979|好评药品|好评药品
3310|11665|好评药品|好评药品
7075|12363|好评药品|好评药品
5578|12381|好评药品|好评药品
318|9145|好评药品|好评药品
178|11448|好评药品|好评药品
1313|10110|好评药品|好评药品
2679|11255|好评药品|好评药品
7392|12311|好评药品|好评药品
1458|12526|好评药品|好评药品
8241|12311|好评药品|好评药品
2796|9444|好评药品|好评药品
4620|8837|好评药品|好评药品
6067|10834|好评药品|好评药品
6157|10468|好评药品|好评药品
4935|10691|好评药品|好评药品
7705|11050|好评药品|好评药品
1432|11980|好评药品|好评药品
3324|12494|好评药品|好评药品
2030|11668|好评药品|好评药品
681|9434|好评药品|好评药品
1724|9919|好评药品|好评药品
5591|10118|好评药品|好评药品
8015|10093|好评药品|好评药品
2209|11995|好评药品|好评药品
7931|11426|好评药品|好评药品
2560|9349|好评药品|好评药品
7763|9623|好评药品|好评药品
691|10953|好评药品|好评药品
2281|9293|好评药品|好评药品
1714|9090|好评药品|好评药品
3295|9158|好评药品|好评药品
5193|11690|好评药品|好评药品
698|11305|好评药品|好评药品
8550|11017|好评药品|好评药品
1200|11285|好评药品|好评药品
7257|8884|好评药品|好评药品
440|12086|好评药品|好评药品
8210|12550|好评药品|好评药品
4671|12159|好评药品|好评药品
7679|9802|好评药品|好评药品
7636|11588|好评药品|好评药品
5768|9485|好评药品|好评药品
323|12086|好评药品|好评药品
8249|9425|好评药品|好评药品
8577|11017|好评药品|好评药品
4508|9989|好评药品|好评药品
3511|9658|好评药品|好评药品
267|12535|好评药品|好评药品
8709|9257|好评药品|好评药品
793|10718|好评药品|好评药品
6200|12312|好评药品|好评药品
7172|9088|好评药品|好评药品
2236|11253|好评药品|好评药品
1341|12586|好评药品|好评药品
1425|8907|好评药品|好评药品
7563|10471|好评药品|好评药品
88|10006|好评药品|好评药品
561|9833|好评药品|好评药品
1853|11775|好评药品|好评药品
2859|12097|好评药品|好评药品
7303|11061|好评药品|好评药品
1320|12526|好评药品|好评药品
257|9789|好评药品|好评药品
1342|10110|好评药品|好评药品
7717|10445|好评药品|好评药品
4850|10305|好评药品|好评药品
8490|11484|好评药品|好评药品
4587|10463|好评药品|好评药品
6262|10207|好评药品|好评药品
432|10985|好评药品|好评药品
2481|11162|好评药品|好评药品
5655|12547|好评药品|好评药品
5818|9097|好评药品|好评药品
1608|9892|好评药品|好评药品
4435|10384|好评药品|好评药品
802|12381|好评药品|好评药品
613|10835|好评药品|好评药品
2129|9225|好评药品|好评药品
7907|10783|好评药品|好评药品
1604|9275|好评药品|好评药品
7720|9362|好评药品|好评药品
5582|11240|好评药品|好评药品
606|12339|好评药品|好评药品
6188|9435|好评药品|好评药品
7427|9378|好评药品|好评药品
2659|9856|好评药品|好评药品
4342|11757|好评药品|好评药品
7449|9648|好评药品|好评药品
433|12518|好评药品|好评药品
2937|9367|好评药品|好评药品
4251|9241|好评药品|好评药品
5734|11244|好评药品|好评药品
8785|8914|好评药品|好评药品
4727|11035|好评药品|好评药品
2197|9350|好评药品|好评药品
1299|11145|好评药品|好评药品
4719|10523|好评药品|好评药品
2835|10263|好评药品|好评药品
5534|11355|好评药品|好评药品
4864|11559|好评药品|好评药品
8484|9667|好评药品|好评药品
5028|11950|好评药品|好评药品
2837|9290|好评药品|好评药品
6103|10734|好评药品|好评药品
7021|12090|好评药品|好评药品
8705|11448|好评药品|好评药品
5898|9919|好评药品|好评药品
2047|10003|好评药品|好评药品
3989|12311|好评药品|好评药品
7074|8810|好评药品|好评药品
3711|9718|好评药品|好评药品
3487|12539|好评药品|好评药品
2558|11467|好评药品|好评药品
5614|10896|好评药品|好评药品
8236|10197|好评药品|好评药品
6185|12162|好评药品|好评药品
1853|8815|好评药品|好评药品
7636|12516|好评药品|好评药品
2513|12125|好评药品|好评药品
3207|9007|好评药品|好评药品
865|8901|好评药品|好评药品
2837|9448|好评药品|好评药品
7227|11679|好评药品|好评药品
3596|8815|好评药品|好评药品
4731|9903|好评药品|好评药品
7250|10689|好评药品|好评药品
142|10086|好评药品|好评药品
6841|8988|好评药品|好评药品
2545|12166|好评药品|好评药品
8450|10461|好评药品|好评药品
1365|10118|好评药品|好评药品
5522|12191|好评药品|好评药品
3705|10050|好评药品|好评药品
7742|10450|好评药品|好评药品
3863|12292|好评药品|好评药品
8058|9044|好评药品|好评药品
1356|11904|好评药品|好评药品
4997|11195|好评药品|好评药品
6773|11700|好评药品|好评药品
418|8985|好评药品|好评药品
2186|10945|好评药品|好评药品
7134|9436|好评药品|好评药品
7668|9310|好评药品|好评药品
264|12609|好评药品|好评药品
5329|12433|好评药品|好评药品
7024|10054|好评药品|好评药品
7282|9765|好评药品|好评药品
2677|12078|好评药品|好评药品
7571|8887|好评药品|好评药品
5386|10652|好评药品|好评药品
7836|10003|好评药品|好评药品
1953|10848|好评药品|好评药品
6192|9317|好评药品|好评药品
8148|10272|好评药品|好评药品
5052|12431|好评药品|好评药品
27|10685|好评药品|好评药品
777|9561|好评药品|好评药品
8698|11768|好评药品|好评药品
1303|12187|好评药品|好评药品
8080|8985|好评药品|好评药品
7009|9856|好评药品|好评药品
8018|12318|好评药品|好评药品
1458|9293|好评药品|好评药品
2511|10441|好评药品|好评药品
7751|11817|好评药品|好评药品
6375|11638|好评药品|好评药品
3437|12242|好评药品|好评药品
6218|9367|好评药品|好评药品
1322|10210|好评药品|好评药品
2945|11840|好评药品|好评药品
5663|11115|好评药品|好评药品
8089|10524|好评药品|好评药品
2165|8900|好评药品|好评药品
3739|10868|好评药品|好评药品
5702|9281|好评药品|好评药品
6053|8896|好评药品|好评药品
3238|8925|好评药品|好评药品
4408|10868|好评药品|好评药品
4254|11842|好评药品|好评药品
1859|11070|好评药品|好评药品
5022|10233|好评药品|好评药品
3496|11106|好评药品|好评药品
1678|9660|好评药品|好评药品
3311|11490|好评药品|好评药品
6512|9356|好评药品|好评药品
1637|8932|好评药品|好评药品
4234|8879|好评药品|好评药品
893|11260|好评药品|好评药品
3077|12609|好评药品|好评药品
5360|11016|好评药品|好评药品
8634|11252|好评药品|好评药品
8692|9530|好评药品|好评药品
1024|8995|好评药品|好评药品
4975|11653|好评药品|好评药品
4946|10742|好评药品|好评药品
1752|11961|好评药品|好评药品
542|10723|好评药品|好评药品
7313|9795|好评药品|好评药品
